12,1,2,36,10000
23,2,3,33,8000
34,3,4,33,8000
45,4,5,36,10000
36,3,6,42,10000
67,6,7,27,1000
69,6,9,27,1000
78,7,8,34,1000
910,9,10,34,1000
1014,1,4,-1,1000
1024,2,4,-1,1000
1025,2,5,-1,1000
1026,2,6,-1,1000
1046,4,6,-1,1000
1039,3,9,-1,1000
1037,3,7,-1,1000
1068,6,8,42,1000
10610,6,10,42,1000
1013,1,3,-1,1000
1053,5,3,-1,1000
